filename,width,height,class,xmin,ymin,xmax,ymax
VOC2010_650.jpg,500,375,hand,84,175,247,318
VOC2010_650.jpg,500,375,hand,306,119,408,222
Buffy_519.jpg,596,577,hand,175,373,217,414
Buffy_519.jpg,596,577,hand,323,390,373,435
VOC2010_1076.jpg,500,333,hand,97,66,199,162
Poselet_220.jpg,1024,681,hand,503,493,626,536
Skin_132.jpg,195,375,hand,118,314,179,365
Inria_308.jpg,640,480,hand,291,137,314,160
Buffy_246.jpg,546,747,hand,255,519,311,587
Buffy_246.jpg,546,747,hand,287,518,328,573
Poselet_209.jpg,1024,818,hand,172,308,213,346
Poselet_209.jpg,1024,818,hand,205,356,268,420
Poselet_209.jpg,1024,818,hand,445,311,482,347
Poselet_209.jpg,1024,818,hand,489,318,536,352
Poselet_209.jpg,1024,818,hand,670,300,729,369
Poselet_209.jpg,1024,818,hand,762,322,830,393
VOC2010_180.jpg,500,338,hand,115,178,162,237
VOC2010_358.jpg,500,333,hand,75,207,105,238
VOC2010_358.jpg,500,333,hand,144,185,174,222
Poselet_382.jpg,1024,768,hand,745,463,798,511
Poselet_382.jpg,1024,768,hand,825,527,862,558
Inria_462.jpg,640,480,hand,330,300,346,325
Buffy_34.jpg,668,666,hand,205,419,233,457
Buffy_34.jpg,668,666,hand,431,327,459,370
Skin_63.jpg,310,218,hand,50,87,73,110
Skin_63.jpg,310,218,hand,244,88,267,109
VOC2010_1148.jpg,500,375,hand,259,279,345,375
Inria_355.jpg,663,976,hand,555,637,584,695
Inria_250.jpg,416,594,hand,205,270,228,287
VOC2007_81.jpg,333,500,hand,96,156,182,215
VOC2007_81.jpg,333,500,hand,7,340,108,417
Poselet_202.jpg,683,1024,hand,57,553,112,645
Poselet_202.jpg,683,1024,hand,173,257,231,339
Poselet_202.jpg,683,1024,hand,231,431,310,521
Poselet_202.jpg,683,1024,hand,317,524,375,620
Poselet_202.jpg,683,1024,hand,434,251,525,330
Inria_39.jpg,228,453,hand,103,226,116,256
Inria_39.jpg,228,453,hand,24,218,38,249
Inria_39.jpg,228,453,hand,4,212,26,244
Buffy_298.jpg,637,676,hand,218,499,269,554
Buffy_298.jpg,637,676,hand,437,428,480,477
VOC2007_426.jpg,500,375,hand,136,216,173,252
VOC2007_426.jpg,500,375,hand,294,294,332,333
VOC2007_199.jpg,500,333,hand,174,149,196,171
VOC2010_1296.jpg,500,375,hand,1,168,119,308
VOC2010_125.jpg,500,334,hand,5,130,43,190
VOC2010_125.jpg,500,334,hand,147,17,198,71
VOC2010_125.jpg,500,334,hand,168,2,206,44
Skin_240.jpg,580,500,hand,113,198,141,230
Skin_240.jpg,580,500,hand,282,319,320,359
Skin_240.jpg,580,500,hand,359,339,389,369
Skin_240.jpg,580,500,hand,486,199,524,238
VOC2007_30.jpg,333,500,hand,109,286,136,309
VOC2007_30.jpg,333,500,hand,180,297,207,320
VOC2007_88.jpg,406,500,hand,203,430,296,500
VOC2010_108.jpg,500,374,hand,33,176,126,260
VOC2010_108.jpg,500,374,hand,399,288,475,352
Buffy_380.jpg,646,702,hand,291,368,348,417
Buffy_380.jpg,646,702,hand,454,345,519,392
VOC2007_671.jpg,500,375,hand,245,109,281,140
VOC2007_671.jpg,500,375,hand,251,137,295,178
Inria_313.jpg,640,480,hand,284,172,308,196
VOC2010_1112.jpg,500,356,hand,126,218,187,281
VOC2010_1112.jpg,500,356,hand,211,245,277,298
VOC2007_612.jpg,500,425,hand,268,244,293,268
VOC2007_612.jpg,500,425,hand,248,247,270,271
VOC2010_837.jpg,333,500,hand,81,333,129,401
VOC2010_837.jpg,333,500,hand,131,346,198,411
VOC2010_591.jpg,391,500,hand,161,193,208,229
VOC2010_591.jpg,391,500,hand,208,370,289,430
Buffy_227.jpg,501,577,hand,224,339,262,366
Buffy_227.jpg,501,577,hand,246,324,289,359
VOC2007_398.jpg,500,478,hand,218,186,273,274
VOC2010_149.jpg,500,334,hand,101,224,149,271
VOC2007_2.jpg,500,375,hand,133,298,187,347
VOC2007_2.jpg,500,375,hand,339,274,402,333
Skin_10.jpg,335,218,hand,160,153,194,175
Skin_10.jpg,335,218,hand,240,128,273,161
VOC2007_68.jpg,500,375,hand,163,183,303,338
VOC2010_1033.jpg,500,336,hand,205,206,231,233
VOC2010_1033.jpg,500,336,hand,228,202,255,233
VOC2010_1033.jpg,500,336,hand,117,205,139,230
VOC2010_1033.jpg,500,336,hand,128,207,155,235
VOC2010_1361.jpg,500,333,hand,77,184,210,298
Poselet_45.jpg,768,1024,hand,296,120,352,191
Poselet_45.jpg,768,1024,hand,436,118,488,180
VOC2010_736.jpg,375,500,hand,147,262,180,296
VOC2010_736.jpg,375,500,hand,153,242,182,269
VOC2010_736.jpg,375,500,hand,286,271,315,295
VOC2010_736.jpg,375,500,hand,312,238,339,266
Poselet_293.jpg,1024,768,hand,699,451,731,501
VOC2010_671.jpg,500,375,hand,209,242,219,255
VOC2010_671.jpg,500,375,hand,322,287,361,326
VOC2010_671.jpg,500,375,hand,329,228,350,251
Buffy_2.jpg,612,704,hand,329,455,381,493
Buffy_2.jpg,612,704,hand,376,447,419,492
Poselet_214.jpg,1024,782,hand,537,478,628,558
Poselet_214.jpg,1024,782,hand,873,470,978,576
VOC2010_298.jpg,500,333,hand,295,259,329,307
Poselet_197.jpg,1024,768,hand,471,382,640,544
Poselet_79.jpg,1024,685,hand,59,166,137,209
Poselet_79.jpg,1024,685,hand,74,405,175,498
Poselet_79.jpg,1024,685,hand,463,352,480,380
Poselet_79.jpg,1024,685,hand,533,347,552,374
Poselet_79.jpg,1024,685,hand,610,346,629,376
Poselet_79.jpg,1024,685,hand,691,373,712,400
Poselet_79.jpg,1024,685,hand,681,538,744,615
Buffy_542.jpg,572,530,hand,254,333,304,382
VOC2007_661.jpg,500,375,hand,270,178,303,212
VOC2007_661.jpg,500,375,hand,380,180,414,211
VOC2010_633.jpg,500,416,hand,281,307,318,342
VOC2010_633.jpg,500,416,hand,356,258,422,307
Buffy_309.jpg,512,574,hand,197,342,243,379
Buffy_309.jpg,512,574,hand,257,353,313,380
Inria_337.jpg,532,623,hand,211,324,218,345
Inria_337.jpg,532,623,hand,251,313,268,338
Buffy_18.jpg,583,622,hand,217,274,285,338
Buffy_18.jpg,583,622,hand,268,273,339,347
VOC2007_71.jpg,500,500,hand,243,256,283,301
VOC2010_441.jpg,500,375,hand,304,190,325,221
VOC2010_343.jpg,500,375,hand,172,235,217,281
VOC2010_343.jpg,500,375,hand,202,206,246,243
VOC2010_343.jpg,500,375,hand,296,256,353,295
VOC2010_343.jpg,500,375,hand,276,171,305,197
VOC2010_343.jpg,500,375,hand,377,213,416,237
VOC2010_343.jpg,500,375,hand,261,193,290,213
VOC2010_343.jpg,500,375,hand,30,188,43,211
VOC2007_470.jpg,334,500,hand,217,272,258,328
VOC2007_470.jpg,334,500,hand,77,260,120,315
Inria_264.jpg,639,479,hand,20,336,62,377
Inria_264.jpg,639,479,hand,181,453,207,479
Inria_264.jpg,639,479,hand,274,297,306,330
Inria_264.jpg,639,479,hand,353,283,384,314
Inria_264.jpg,639,479,hand,410,256,427,275
Inria_264.jpg,639,479,hand,442,216,466,238
Inria_264.jpg,639,479,hand,442,216,466,238
Inria_376.jpg,640,480,hand,318,177,339,200
VOC2010_472.jpg,400,500,hand,132,130,180,226
VOC2010_285.jpg,500,375,hand,383,246,427,291
VOC2010_403.jpg,368,500,hand,91,250,114,278
VOC2010_403.jpg,368,500,hand,220,324,259,373
Poselet_84.jpg,1024,685,hand,818,446,846,489
VOC2010_349.jpg,500,375,hand,119,248,197,336
VOC2010_16.jpg,500,334,hand,1,230,33,302
VOC2010_16.jpg,500,334,hand,147,271,200,325
Skin_16.jpg,239,257,hand,94,106,107,119
Skin_16.jpg,239,257,hand,94,181,104,195
Buffy_210.jpg,555,602,hand,143,400,194,457
Buffy_210.jpg,555,602,hand,317,417,366,485
Buffy_450.jpg,652,727,hand,335,404,388,457
VOC2007_763.jpg,375,500,hand,137,225,162,262
VOC2007_763.jpg,375,500,hand,85,135,102,152
VOC2007_66.jpg,500,333,hand,332,22,356,49
VOC2007_122.jpg,500,333,hand,109,206,133,238
VOC2007_21.jpg,500,332,hand,159,138,185,166
VOC2007_21.jpg,500,332,hand,242,147,266,181
VOC2007_21.jpg,500,332,hand,439,58,497,103
VOC2007_21.jpg,500,332,hand,180,273,201,295
VOC2007_21.jpg,500,332,hand,288,242,322,283
VOC2007_21.jpg,500,332,hand,325,165,354,194
VOC2007_448.jpg,500,375,hand,18,95,88,165
VOC2007_448.jpg,500,375,hand,134,197,219,275
VOC2007_448.jpg,500,375,hand,263,172,304,249
VOC2007_448.jpg,500,375,hand,473,166,500,212
Poselet_233.jpg,1024,768,hand,422,332,457,368
Poselet_233.jpg,1024,768,hand,451,333,505,377
Buffy_62.jpg,570,725,hand,168,526,211,572
Buffy_62.jpg,570,725,hand,365,532,394,582
Buffy_162.jpg,486,556,hand,134,351,175,391
Buffy_162.jpg,486,556,hand,164,349,208,388
Skin_285.jpg,131,436,hand,66,152,101,179
VOC2010_572.jpg,500,500,hand,264,218,294,247
VOC2010_572.jpg,500,500,hand,289,240,330,270
VOC2010_572.jpg,500,500,hand,310,271,349,311
VOC2010_572.jpg,500,500,hand,98,195,130,226
VOC2010_572.jpg,500,500,hand,121,242,177,295
VOC2010_165.jpg,500,452,hand,418,391,486,440
Buffy_278.jpg,512,601,hand,328,396,361,447
Inria_157.jpg,726,960,hand,296,606,342,657
Inria_157.jpg,726,960,hand,422,614,446,640
VOC2010_1161.jpg,295,382,hand,161,179,222,270
VOC2010_347.jpg,500,375,hand,283,262,316,291
VOC2010_347.jpg,500,375,hand,311,211,335,231
VOC2010_347.jpg,500,375,hand,412,250,443,272
VOC2010_347.jpg,500,375,hand,383,233,418,281
Inria_244.jpg,274,313,hand,90,140,100,153
Inria_244.jpg,274,313,hand,120,142,129,155
VOC2010_1428.jpg,500,375,hand,322,1,352,30
VOC2007_214.jpg,500,332,hand,168,168,201,202
VOC2007_214.jpg,500,332,hand,247,262,281,292
VOC2007_214.jpg,500,332,hand,291,181,321,217
VOC2007_648.jpg,333,500,hand,278,333,293,354
VOC2010_658.jpg,400,248,hand,68,158,100,166
VOC2010_658.jpg,400,248,hand,297,150,334,171
Poselet_329.jpg,1024,681,hand,364,433,400,463
Poselet_329.jpg,1024,681,hand,610,320,663,366
Poselet_329.jpg,1024,681,hand,845,456,905,513
Poselet_329.jpg,1024,681,hand,366,295,409,339
Poselet_329.jpg,1024,681,hand,227,313,250,329
Poselet_329.jpg,1024,681,hand,230,328,249,344
VOC2010_304.jpg,500,454,hand,54,137,83,163
VOC2010_304.jpg,500,454,hand,158,314,188,343
VOC2010_304.jpg,500,454,hand,173,316,202,345
VOC2010_304.jpg,500,454,hand,102,123,138,159
VOC2010_304.jpg,500,454,hand,258,272,294,312
VOC2010_304.jpg,500,454,hand,382,274,405,314
VOC2010_304.jpg,500,454,hand,437,261,465,290
VOC2010_304.jpg,500,454,hand,437,261,465,290
Inria_296.jpg,480,640,hand,161,352,205,405
VOC2010_168.jpg,375,500,hand,270,166,375,302
VOC2010_728.jpg,500,332,hand,216,110,251,146
Poselet_120.jpg,1024,685,hand,279,350,314,386
Poselet_120.jpg,1024,685,hand,420,380,474,434
Poselet_120.jpg,1024,685,hand,666,504,734,576
VOC2010_408.jpg,500,375,hand,294,240,336,275
VOC2007_93.jpg,500,375,hand,393,305,422,335
VOC2007_93.jpg,500,375,hand,55,344,86,375
VOC2010_239.jpg,500,375,hand,84,270,123,302
VOC2010_239.jpg,500,375,hand,375,322,413,363
Buffy_288.jpg,542,603,hand,182,423,226,482
Buffy_288.jpg,542,603,hand,355,406,395,462
Buffy_297.jpg,705,776,hand,492,532,531,584
VOC2010_424.jpg,500,375,hand,168,158,218,208
VOC2010_424.jpg,500,375,hand,331,208,413,249
VOC2010_308.jpg,375,500,hand,48,91,124,167
VOC2010_930.jpg,375,500,hand,135,326,173,359
VOC2010_930.jpg,375,500,hand,132,302,168,337
VOC2010_930.jpg,375,500,hand,168,284,205,338
VOC2010_930.jpg,375,500,hand,185,285,240,347
Skin_44.jpg,865,500,hand,212,431,254,485
Skin_44.jpg,865,500,hand,423,219,523,331
VOC2007_178.jpg,500,375,hand,96,284,151,352
VOC2007_178.jpg,500,375,hand,405,223,466,285
VOC2007_452.jpg,500,303,hand,11,150,31,167
VOC2007_452.jpg,500,303,hand,67,136,90,156
VOC2007_452.jpg,500,303,hand,125,115,149,139
VOC2007_452.jpg,500,303,hand,170,115,188,135
VOC2007_452.jpg,500,303,hand,297,129,315,153
VOC2007_452.jpg,500,303,hand,395,91,407,113
VOC2007_452.jpg,500,303,hand,467,98,487,118
VOC2010_203.jpg,500,329,hand,215,174,230,199
VOC2010_203.jpg,500,329,hand,287,187,301,212
VOC2010_203.jpg,500,329,hand,407,178,449,209
VOC2010_203.jpg,500,329,hand,396,173,422,195
VOC2010_124.jpg,500,375,hand,179,155,248,253
VOC2010_124.jpg,500,375,hand,232,162,331,255
VOC2007_726.jpg,500,375,hand,236,254,309,338
VOC2007_726.jpg,500,375,hand,387,139,500,252
Buffy_14.jpg,564,649,hand,375,442,420,494
VOC2007_267.jpg,500,333,hand,247,61,268,88
VOC2010_969.jpg,333,500,hand,1,133,53,178
VOC2010_969.jpg,333,500,hand,225,348,286,401
VOC2010_213.jpg,500,375,hand,134,155,194,231
VOC2010_213.jpg,500,375,hand,224,149,252,196
VOC2010_213.jpg,500,375,hand,184,171,223,209
VOC2010_213.jpg,500,375,hand,354,117,392,150
VOC2010_213.jpg,500,375,hand,363,106,411,156
VOC2010_1089.jpg,500,333,hand,122,226,152,258
VOC2010_1089.jpg,500,333,hand,233,257,275,299
Inria_441.jpg,640,480,hand,301,233,308,241
Inria_441.jpg,640,480,hand,340,229,347,236
VOC2010_202.jpg,500,333,hand,147,163,172,192
VOC2010_202.jpg,500,333,hand,318,176,346,211
Buffy_495.jpg,611,622,hand,144,449,191,510
Buffy_495.jpg,611,622,hand,414,463,458,527
Skin_242.jpg,200,240,hand,13,57,44,91
Buffy_157.jpg,763,556,hand,104,271,165,348
VOC2007_565.jpg,500,375,hand,152,319,227,375
VOC2007_565.jpg,500,375,hand,168,164,212,203
VOC2007_229.jpg,500,335,hand,390,180,406,197
Inria_435.jpg,640,480,hand,329,273,339,290
Inria_435.jpg,640,480,hand,404,344,421,359
Skin_88.jpg,450,320,hand,205,134,264,188
Skin_88.jpg,450,320,hand,132,113,169,140
Skin_88.jpg,450,320,hand,145,94,181,123
VOC2010_770.jpg,500,375,hand,324,180,352,205
Buffy_284.jpg,666,726,hand,364,452,416,502
Inria_270.jpg,476,547,hand,215,523,246,547
Inria_270.jpg,476,547,hand,216,288,225,304
Inria_270.jpg,476,547,hand,150,367,166,388
Inria_270.jpg,476,547,hand,101,382,119,399
Inria_270.jpg,476,547,hand,411,269,429,286
VOC2010_368.jpg,371,500,hand,64,345,140,414
VOC2010_368.jpg,371,500,hand,277,345,371,432
VOC2007_683.jpg,500,375,hand,96,252,151,291
VOC2007_683.jpg,500,375,hand,120,266,171,317
VOC2007_210.jpg,500,333,hand,60,224,194,333
Inria_72.jpg,569,865,hand,363,446,386,490
Inria_72.jpg,569,865,hand,68,244,128,290
Inria_72.jpg,569,865,hand,142,339,193,362
VOC2010_1319.jpg,500,333,hand,163,27,205,58
VOC2010_1319.jpg,500,333,hand,237,297,324,333
VOC2010_943.jpg,500,375,hand,274,131,308,166
VOC2010_294.jpg,500,375,hand,268,151,288,174
VOC2010_294.jpg,500,375,hand,325,281,367,352
VOC2010_294.jpg,500,375,hand,263,210,298,240
VOC2007_345.jpg,500,333,hand,269,186,304,214
VOC2010_606.jpg,500,332,hand,302,224,342,263
VOC2010_606.jpg,500,332,hand,57,277,126,332
Skin_125.jpg,120,180,hand,67,116,82,129
Buffy_75.jpg,792,725,hand,108,435,169,492
Poselet_134.jpg,1024,768,hand,315,312,342,340
Poselet_134.jpg,1024,768,hand,616,226,635,256
Poselet_134.jpg,1024,768,hand,676,247,700,280
Poselet_134.jpg,1024,768,hand,707,153,759,212
Poselet_134.jpg,1024,768,hand,724,213,788,281
Poselet_134.jpg,1024,768,hand,879,341,922,385
VOC2010_1223.jpg,500,375,hand,150,172,241,251
Inria_138.jpg,660,569,hand,556,271,573,288
Inria_138.jpg,660,569,hand,422,306,437,320
Inria_138.jpg,660,569,hand,479,306,492,317
VOC2007_635.jpg,500,375,hand,194,312,270,375
VOC2007_635.jpg,500,375,hand,334,197,384,265
Poselet_248.jpg,1024,768,hand,456,309,485,338
Poselet_248.jpg,1024,768,hand,487,293,514,316
Poselet_309.jpg,768,1024,hand,219,415,318,488
Poselet_309.jpg,768,1024,hand,387,419,472,512
Buffy_386.jpg,808,941,hand,293,616,346,701
Buffy_456.jpg,1049,1319,hand,308,723,385,806
Buffy_456.jpg,1049,1319,hand,590,792,681,889
Buffy_411.jpg,571,606,hand,209,396,269,450
Buffy_80.jpg,545,618,hand,237,359,293,405
VOC2010_1003.jpg,500,375,hand,87,282,128,328
VOC2010_1003.jpg,500,375,hand,127,255,160,303
VOC2010_1003.jpg,500,375,hand,305,206,326,231
Inria_531.jpg,640,480,hand,268,239,282,252
VOC2007_74.jpg,500,375,hand,273,164,300,186
Buffy_19.jpg,577,602,hand,206,339,242,372
Buffy_19.jpg,577,602,hand,279,313,344,364
VOC2010_222.jpg,500,333,hand,136,125,181,171
Poselet_374.jpg,1024,685,hand,596,461,662,519
Poselet_374.jpg,1024,685,hand,797,388,872,457
VOC2007_98.jpg,500,333,hand,21,123,180,289
VOC2007_98.jpg,500,333,hand,346,125,494,230
Skin_161.jpg,170,127,hand,7,59,31,75
Skin_161.jpg,170,127,hand,97,108,113,127
Inria_123.jpg,562,726,hand,84,557,112,587
Inria_123.jpg,562,726,hand,76,362,103,386
Inria_123.jpg,562,726,hand,265,243,294,279
VOC2007_771.jpg,500,375,hand,218,242,233,261
VOC2007_771.jpg,500,375,hand,243,228,271,256
VOC2007_771.jpg,500,375,hand,289,226,318,255
VOC2007_771.jpg,500,375,hand,308,227,332,252
VOC2007_771.jpg,500,375,hand,282,154,298,171
Poselet_2.jpg,1024,768,hand,428,138,562,219
Poselet_2.jpg,1024,768,hand,553,130,573,167
VOC2007_554.jpg,500,375,hand,186,132,212,158
VOC2007_554.jpg,500,375,hand,271,149,283,165
Buffy_242.jpg,600,658,hand,181,452,216,529
Buffy_242.jpg,600,658,hand,392,456,445,522
VOC2010_1195.jpg,500,375,hand,59,214,122,277
VOC2010_1195.jpg,500,375,hand,2,302,72,361
Buffy_104.jpg,568,699,hand,198,501,248,565
Buffy_104.jpg,568,699,hand,373,521,410,570
VOC2010_550.jpg,480,438,hand,88,197,132,239
VOC2010_550.jpg,480,438,hand,141,289,164,321
VOC2010_550.jpg,480,438,hand,195,414,213,438
VOC2010_550.jpg,480,438,hand,207,407,229,438
VOC2010_550.jpg,480,438,hand,361,219,391,251
VOC2007_316.jpg,500,375,hand,381,300,443,343
Buffy_98.jpg,666,568,hand,111,365,177,418
Buffy_98.jpg,666,568,hand,453,395,517,458
Buffy_449.jpg,633,702,hand,233,416,274,460
Buffy_449.jpg,633,702,hand,348,427,385,470
VOC2010_1044.jpg,500,375,hand,159,273,230,340
Inria_35.jpg,574,976,hand,282,344,325,384
Inria_35.jpg,574,976,hand,282,344,325,384
Poselet_327.jpg,1024,681,hand,637,417,656,437
Poselet_327.jpg,1024,681,hand,711,418,751,450
Poselet_327.jpg,1024,681,hand,809,420,835,446
Buffy_551.jpg,949,1139,hand,647,462,688,511
VOC2010_1068.jpg,500,332,hand,433,179,455,202
Buffy_145.jpg,757,837,hand,286,558,325,621
Buffy_145.jpg,757,837,hand,350,494,410,524
Inria_558.jpg,626,862,hand,93,421,116,449
Inria_558.jpg,626,862,hand,208,485,227,518
Inria_558.jpg,626,862,hand,334,474,352,505
Inria_558.jpg,626,862,hand,593,391,607,412
Inria_412.jpg,640,480,hand,492,247,509,270
Inria_412.jpg,640,480,hand,508,267,541,292
Buffy_454.jpg,1110,1270,hand,371,748,456,832
Buffy_454.jpg,1110,1270,hand,557,851,640,934
VOC2007_318.jpg,500,358,hand,199,171,221,194
VOC2007_318.jpg,500,358,hand,247,153,267,171
VOC2007_318.jpg,500,358,hand,194,146,211,164
VOC2007_318.jpg,500,358,hand,198,134,219,156
Poselet_258.jpg,768,1024,hand,217,280,254,342
Poselet_258.jpg,768,1024,hand,506,231,544,311
VOC2010_1338.jpg,500,403,hand,101,142,147,186
VOC2010_1338.jpg,500,403,hand,160,209,202,252
VOC2010_1338.jpg,500,403,hand,285,272,341,346
Buffy_425.jpg,1041,1522,hand,286,831,346,885
Buffy_425.jpg,1041,1522,hand,494,778,571,856
VOC2010_210.jpg,500,340,hand,300,150,342,205
VOC2010_309.jpg,500,375,hand,47,285,117,357
VOC2010_309.jpg,500,375,hand,97,230,156,296
Skin_279.jpg,282,193,hand,88,141,124,169
Skin_279.jpg,282,193,hand,120,98,148,121
Skin_279.jpg,282,193,hand,137,127,161,148
Skin_279.jpg,282,193,hand,219,151,260,172
Skin_279.jpg,282,193,hand,167,36,185,50
Skin_279.jpg,282,193,hand,141,10,160,29
Inria_275.jpg,648,720,hand,216,397,249,448
Inria_275.jpg,648,720,hand,375,142,424,187
Buffy_362.jpg,554,626,hand,252,434,320,487
Buffy_362.jpg,554,626,hand,326,378,362,419
VOC2010_63.jpg,500,326,hand,52,279,119,326
Skin_98.jpg,364,246,hand,114,163,139,180
Skin_98.jpg,364,246,hand,184,161,202,179
Skin_98.jpg,364,246,hand,139,185,177,213
Buffy_529.jpg,576,564,hand,282,342,339,388
Buffy_529.jpg,576,564,hand,329,349,364,396
Buffy_540.jpg,612,564,hand,257,361,337,426
Buffy_548.jpg,895,1085,hand,352,660,400,713
VOC2010_708.jpg,500,375,hand,270,181,317,231
VOC2010_708.jpg,500,375,hand,308,164,343,206
VOC2010_1227.jpg,500,375,hand,137,215,156,241
VOC2010_1227.jpg,500,375,hand,243,228,260,249
VOC2010_1227.jpg,500,375,hand,264,201,288,222
VOC2010_1227.jpg,500,375,hand,298,155,320,173
VOC2010_1227.jpg,500,375,hand,309,231,326,250
VOC2010_360.jpg,500,398,hand,121,320,153,360
VOC2010_360.jpg,500,398,hand,126,179,162,206
VOC2007_606.jpg,333,500,hand,143,333,222,406
VOC2010_908.jpg,500,333,hand,176,193,237,253
VOC2010_908.jpg,500,333,hand,239,198,267,226
VOC2010_908.jpg,500,333,hand,358,238,413,273
VOC2007_372.jpg,500,375,hand,124,329,160,366
VOC2007_372.jpg,500,375,hand,153,290,189,331
VOC2007_372.jpg,500,375,hand,286,136,301,149
VOC2007_355.jpg,375,500,hand,63,373,88,404
VOC2007_355.jpg,375,500,hand,196,374,225,409
VOC2007_355.jpg,375,500,hand,64,413,135,490
VOC2007_355.jpg,375,500,hand,120,428,198,496
VOC2007_658.jpg,500,333,hand,185,150,207,172
VOC2007_658.jpg,500,333,hand,199,163,230,181
VOC2007_310.jpg,500,375,hand,30,88,124,170
VOC2010_1192.jpg,375,500,hand,16,299,89,372
VOC2010_1192.jpg,375,500,hand,156,182,271,307
VOC2010_1032.jpg,500,457,hand,10,79,44,124
VOC2010_1032.jpg,500,457,hand,104,230,133,267
VOC2010_1032.jpg,500,457,hand,136,63,173,104
VOC2010_1032.jpg,500,457,hand,216,225,247,268
VOC2010_1032.jpg,500,457,hand,221,54,259,105
VOC2010_1032.jpg,500,457,hand,352,52,389,93
VOC2010_1032.jpg,500,457,hand,451,218,480,254
VOC2010_1032.jpg,500,457,hand,315,220,343,259
VOC2010_445.jpg,500,353,hand,245,289,305,332
Poselet_196.jpg,647,1024,hand,282,811,417,965
Poselet_196.jpg,647,1024,hand,319,760,406,933
Inria_125.jpg,875,730,hand,133,247,153,265
Inria_125.jpg,875,730,hand,201,266,216,281
Inria_125.jpg,875,730,hand,379,422,398,436
Inria_125.jpg,875,730,hand,561,396,581,415
Inria_125.jpg,875,730,hand,724,429,739,445
VOC2007_748.jpg,500,333,hand,264,231,291,272
VOC2007_752.jpg,500,375,hand,111,141,136,177
VOC2007_752.jpg,500,375,hand,200,128,241,160
Poselet_70.jpg,685,1024,hand,47,320,119,366
Poselet_70.jpg,685,1024,hand,267,465,346,542
Poselet_70.jpg,685,1024,hand,162,268,237,310
Poselet_70.jpg,685,1024,hand,402,187,459,249
Buffy_347.jpg,563,568,hand,222,381,288,408
Buffy_347.jpg,563,568,hand,310,374,361,410
Skin_230.jpg,230,210,hand,28,180,60,210
Skin_230.jpg,230,210,hand,61,162,85,186
Skin_230.jpg,230,210,hand,111,136,119,158
Skin_230.jpg,230,210,hand,106,149,128,173
Skin_230.jpg,230,210,hand,118,168,144,192
Skin_230.jpg,230,210,hand,162,180,187,206
Skin_230.jpg,230,210,hand,159,185,190,208
VOC2010_1292.jpg,375,500,hand,194,286,280,343
VOC2010_1292.jpg,375,500,hand,183,266,213,303
VOC2010_1292.jpg,375,500,hand,274,244,308,277
Poselet_226.jpg,768,1024,hand,478,771,508,801
VOC2010_1431.jpg,500,375,hand,153,240,227,312
VOC2010_1431.jpg,500,375,hand,320,22,390,130
Inria_222.jpg,1201,960,hand,630,454,718,549
Inria_222.jpg,1201,960,hand,904,386,953,434
Inria_128.jpg,912,976,hand,332,439,368,494
Inria_128.jpg,912,976,hand,442,464,483,510
Inria_128.jpg,912,976,hand,496,447,525,475
Inria_128.jpg,912,976,hand,623,446,655,484
VOC2010_598.jpg,375,500,hand,112,283,141,330
VOC2010_598.jpg,375,500,hand,248,271,268,326
VOC2010_105.jpg,500,332,hand,1,124,77,187
Inria_124.jpg,495,637,hand,215,312,235,345
Inria_124.jpg,495,637,hand,230,304,262,322
VOC2010_489.jpg,500,375,hand,93,213,132,252
VOC2010_489.jpg,500,375,hand,185,166,223,193
VOC2010_489.jpg,500,375,hand,234,168,272,202
VOC2010_489.jpg,500,375,hand,341,209,388,268
VOC2010_489.jpg,500,375,hand,227,180,240,202
Poselet_341.jpg,1024,682,hand,385,292,438,338
Poselet_341.jpg,1024,682,hand,447,117,508,182
Poselet_341.jpg,1024,682,hand,660,275,706,314
Poselet_66.jpg,1024,685,hand,260,556,321,629
Poselet_66.jpg,1024,685,hand,427,521,457,577
Poselet_66.jpg,1024,685,hand,466,565,504,645
Poselet_66.jpg,1024,685,hand,664,590,708,651
VOC2010_639.jpg,375,500,hand,26,276,61,318
VOC2010_639.jpg,375,500,hand,116,306,137,328
VOC2010_639.jpg,375,500,hand,8,321,35,350
VOC2010_582.jpg,500,375,hand,115,64,148,101
VOC2010_582.jpg,500,375,hand,181,107,210,133
Inria_136.jpg,545,615,hand,340,314,356,331
Poselet_184.jpg,1024,768,hand,46,583,104,620
Poselet_184.jpg,1024,768,hand,85,537,140,590
Poselet_184.jpg,1024,768,hand,621,624,737,756
Inria_141.jpg,604,960,hand,179,453,242,517
VOC2010_1035.jpg,500,375,hand,69,239,210,375
VOC2010_1416.jpg,500,375,hand,105,163,136,194
VOC2010_1416.jpg,500,375,hand,323,261,348,287
VOC2010_1416.jpg,500,375,hand,356,266,385,288
VOC2010_1416.jpg,500,375,hand,309,135,328,155
VOC2010_379.jpg,334,500,hand,125,262,155,295
VOC2010_379.jpg,334,500,hand,214,213,236,250
VOC2010_907.jpg,500,375,hand,63,308,117,359
Buffy_96.jpg,614,564,hand,114,387,168,429
Buffy_96.jpg,614,564,hand,436,345,494,408
Buffy_8.jpg,520,581,hand,134,382,172,421
Buffy_8.jpg,520,581,hand,237,320,283,357
VOC2010_1297.jpg,500,387,hand,282,179,303,213
VOC2010_1297.jpg,500,387,hand,448,118,484,148
VOC2010_464.jpg,366,500,hand,188,161,221,195
